"spark_size","total_re_emergence_prob_1_year","total_re_emergence_prob_2_year","total_re_emergence_prob_3_year","spark_year","R_naught","sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","t_stop_immigration","spark","spark_time_start","spark_time_end"
5,0,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.35,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,1,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,2000,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.49,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,1,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,2001,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.72,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,1,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,2002,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.87,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,1,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,2003,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.97,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,1,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,2004,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.99,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,1,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,2005,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
10,0,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
20,0,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
50,0,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
100,0.99,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
200,1,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
500,1,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1000,1,0,0,2006,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
1,0,0,0,2007,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
2,0,0,0,2007,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
5,0,0,0,2007,1.17365534742741,0.0691424137931034,0.0588235294117647,1.17045421063132,0.579177459789948,0.0282920075297001,0.0688465730379808,0.651416281795525,3.68e-05,5281842,234375.931744061,0,0,2.02577239877577e-05,0.01721420632104,0,1430,1000,8035,8066
